Country,Iso_code,Date,Total_vaccinations,People_vaccinated,People_fully_vaccinated,Daily_vaccinations_raw,Daily_vaccinations,Total_vaccinations_per_hundred,People_vaccinated_per_hundred,People_fully_vaccinated_per_hundred,Daily_vaccinations_per_million,Vaccines,Source_name,Source_website,,,,,,,,,,,,
Bahrain,BHR,2021-01-26,165953,165953,,,3194,9.75,9.75,,1877,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-01-27,167731,167731,,1778,3372,9.86,9.86,,1982,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-01-28,169440,169440,,1709,3096,9.96,9.96,,1819,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-01-29,169810,169810,,370,2629,9.98,9.98,,1545,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-01-30,170433,170433,,623,2199,10.02,10.02,,1292,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-01-31,171568,171568,,1135,1841,10.08,10.08,,1082,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-01,172912,172912,,1344,1514,10.16,10.16,,890,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-02,174075,174075,,1163,1160,10.23,10.23,,682,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-03,175094,175094,,1019,1052,10.29,10.29,,618,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-04,177233,177233,,2139,1113,10.42,10.42,,654,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-05,179550,179550,,2317,1391,10.55,10.55,,817,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-06,182543,182543,,2993,1730,10.73,10.73,,1017,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-07,191406,191406,,8863,2834,11.25,11.25,,1666,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-08,201116,201116,,9710,4029,11.82,11.82,,2368,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bahrain,BHR,2021-02-09,212940,212940,,11824,5552,12.51,12.51,,3263,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://twitter.com/MOH_Bahrain/status/1359245782092767236,,,,,,,,,,,,
Bangladesh,BGD,2021-01-26,0,0,,,,0,0,,,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-01-27,26,26,,26,26,0,0,,0,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-01-28,567,567,,541,284,0,0,,2,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-01-29,,,,,1209,,,,7,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-01-30,,,,,1671,,,,10,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-01-31,,,,,1949,,,,12,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-01,,,,,2134,,,,13,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-02,,,,,2266,,,,14,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-03,,,,,2700,,,,16,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-04,,,,,3059,,,,19,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-05,,,,,3059,,,,19,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-06,,,,,3059,,,,19,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Bangladesh,BGD,2021-02-07,31160,31160,,,3059,0.02,0.02,,19,Oxford/AstraZeneca,Directorate General of Health Services,https://bdnews24.com/bangladesh/2021/02/08/bangladesh-administers-31160-doses-on-first-day-of-covid-vaccination-drive,,,,,,,,,,,,
Belgium,BEL,2020-12-28,298,298,,,,0,0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2020-12-29,299,299,,1,1,0,0,,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2020-12-30,778,778,,479,240,0.01,0.01,,21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2020-12-31,787,787,,9,163,0.01,0.01,,14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-01,794,794,,7,124,0.01,0.01,,11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-02,,,,,99,,,,9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-03,,,,,83,,,,7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-04,795,795,,,71,0.01,0.01,,6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-05,2354,2354,,1559,294,0.02,0.02,,25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-06,6218,6218,,3864,777,0.05,0.05,,67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-07,14341,14341,,8123,1936,0.12,0.12,,167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-08,23488,23488,,9147,3242,0.2,0.2,,280,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-09,26675,26675,,3187,3697,0.23,0.23,,319,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-10,27071,27071,,396,3754,0.23,0.23,,324,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-11,32521,32521,,5450,4532,0.28,0.28,,391,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-12,48036,48036,,15515,6526,0.41,0.41,,563,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-13,68628,68628,,20592,8916,0.59,0.59,,769,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-14,91180,91180,,22552,10977,0.79,0.79,,947,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-15,113768,113768,,22588,12897,0.98,0.98,,1113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-16,118791,118791,,5023,13159,1.02,1.02,,1135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-17,121933,121933,,3142,13552,1.05,1.05,,1169,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-18,132383,132274,109,10450,14266,1.14,1.14,0,1231,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-19,150921,150631,290,18538,14698,1.3,1.3,0,1268,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-20,171294,170582,712,20373,14667,1.48,1.47,0.01,1266,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-21,200693,199981,712,29399,15645,1.73,1.73,0.01,1350,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-22,229386,228643,743,28693,16517,1.98,1.97,0.01,1425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-23,237242,236492,750,7856,16922,2.05,2.04,0.01,1460,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-24,239088,238338,750,1846,16736,2.06,2.06,0.01,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-25,249630,248880,750,10542,16750,2.15,2.15,0.01,1445,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-26,261063,258955,2108,11433,15735,2.25,2.23,0.02,1358,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-27,276921,271713,5208,15858,15090,2.39,2.34,0.04,1302,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-28,298594,286354,12240,21673,13986,2.58,2.47,0.11,1207,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-29,317304,297356,19948,18710,12560,2.74,2.57,0.17,1084,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-30,321479,298891,22588,4175,12034,2.77,2.58,0.19,1038,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-01-31,322370,299454,22916,891,11897,2.78,2.58,0.2,1027,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-01,329204,303043,26161,6834,11368,2.84,2.61,0.23,981,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-02,350621,312091,38530,21417,12794,3.03,2.69,0.33,1104,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-03,377264,321042,56222,26643,14335,3.26,2.77,0.49,1237,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-04,404998,328671,76327,27734,15201,3.49,2.84,0.66,1312,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-05,429699,334629,95070,24701,16056,3.71,2.89,0.82,1385,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-06,434788,335541,99247,5089,16187,3.75,2.9,0.86,1397,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-07,437172,335772,101400,2384,16400,3.77,2.9,0.87,1415,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Belgium,BEL,2021-02-08,440671,336331,104340,3499,15924,3.8,2.9,0.9,1374,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano via covid-vaccinatie.be,https://covid-vaccinatie.be/en,,,,,,,,,,,,
Bermuda,BMU,2021-01-10,0,,,,,0,,,,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-11,,,,,278,,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-12,,,,,278,,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-13,,,,,278,,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-14,,,,,278,,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-15,,,,,278,,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-16,1665,,,,278,2.67,,,4464,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-17,,,,,264,,,,4239,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-18,,,,,250,,,,4015,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-19,,,,,236,,,,3790,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-20,,,,,222,,,,3565,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-21,,,,,209,,,,3356,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-22,,,,,195,,,,3131,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-23,2932,,,,181,4.71,,,2907,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-24,,,,,195,,,,3131,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-25,,,,,209,,,,3356,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-26,,,,,224,,,,3597,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-27,,,,,238,,,,3822,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-28,,,,,252,,,,4047,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-29,,,,,266,,,,4272,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bermuda,BMU,2021-01-30,4897,,,,281,7.86,,,4512,Pfizer/BioNTech,Government of Bermuda,https://www.gov.bm/sites/default/files/COVID-19%20Vaccination%20Updates.pdf,,,,,,,,,,,,
Bolivia,BOL,2021-01-28,0,,,,,0,,,,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-01-29,12,,,12,12,0,,,1,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-01-30,39,,,27,20,0,,,2,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-01-31,67,,,28,22,0,,,2,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-02-01,570,,,503,142,0,,,12,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-02-02,1593,,,1023,319,0.01,,,27,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Bolivia,BOL,2021-02-03,3560,,,1967,593,0.03,,,51,Sputnik V,Ministry of Health,https://boliviasegura.gob.bo/noticias/,,,,,,,,,,,,
Brazil,BRA,2021-01-16,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-17,112,112,,112,112,0,0,,1,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-18,1109,1109,,997,554,0,0,,3,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-19,11470,11470,,10361,3823,0.01,0.01,,18,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-20,28543,28543,,17073,7136,0.01,0.01,,34,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-21,136519,136519,,107976,27304,0.06,0.06,,128,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-22,245877,245877,,109358,40980,0.12,0.12,,193,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-23,537774,537774,,291897,76825,0.25,0.25,,361,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-24,604722,604722,,66948,86373,0.28,0.28,,406,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-25,700608,700608,,95886,99928,0.33,0.33,,470,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-26,848883,848883,,148275,119630,0.4,0.4,,563,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-27,1129885,1129885,,281002,157335,0.53,0.53,,740,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-28,1450900,1450900,,321015,187769,0.68,0.68,,883,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-29,1668032,1656851,,217132,203165,0.78,0.78,,956,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-30,2003211,1923813,,335179,209348,0.94,0.91,,985,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-01-31,2074059,2046523,,70848,209905,0.98,0.96,,988,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-02-01,2124307,2107624,,50248,203386,1,0.99,,957,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
Brazil,BRA,2021-02-02,2292551,2292551,,168244,206238,1.08,1.08,,970,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/,,,,,,,,,,,,
